open,high,low,close,volume,market_cap,foreign,ndq,s&p,kosdaq,kospi,base rate
1.0,0.9989901753249862,0.9989471613352997,0.9978036342397288,0.3333258996689276,0.9975401782760515,-0.7327567594500927,-0.6832129483020305,-0.6232003175229947,-0.6915050937978797,-0.46345788035222435,0.8048019963311043
0.9989901753249862,1.0,0.9987969158873234,0.9990998508047327,0.3502164652647916,0.9987076700029215,-0.7347166633405124,-0.681274524012757,-0.6221936739460359,-0.6902620300242096,-0.4628949434415564,0.8036807703652175
0.9989471613352997,0.9987969158873234,1.0,0.9990264268959246,0.31868017126068887,0.998888564293526,-0.7312988960724056,-0.6837171892033833,-0.62323572998035,-0.6903726636129212,-0.4609083602344943,0.8046717977394807
0.9978036342397288,0.9990998508047327,0.9990264268959246,1.0,0.3360868604141097,0.9997455257983131,-0.7327229332297699,-0.6815893828893685,-0.6216424435156532,-0.688865965583818,-0.4599663104044866,0.8038496792439868
0.3333258996689276,0.3502164652647916,0.31868017126068887,0.3360868604141097,1.0,0.32508906599726517,-0.5038794905377382,-0.20136899779997255,-0.23751313237158744,-0.2526865090824451,-0.09644461055856365,0.3186032107756879
0.9975401782760515,0.9987076700029215,0.998888564293526,0.9997455257983131,0.32508906599726517,1.0,-0.7221230947503433,-0.6791787064573264,-0.6175890523145314,-0.6861467481948655,-0.4607980895519976,0.7989060215066366
-0.7327567594500927,-0.7347166633405124,-0.7312988960724056,-0.7327229332297699,-0.5038794905377382,-0.7221230947503433,1.0,0.718590937124943,0.7024169794854324,0.6498803502288194,0.3402746446647894,-0.8121167253693997
-0.6832129483020305,-0.681274524012757,-0.6837171892033833,-0.6815893828893685,-0.20136899779997255,-0.6791787064573264,0.718590937124943,1.0,0.8370482975501229,0.7615200405775443,0.5686669982729659,-0.8320723299515359
-0.6232003175229947,-0.6221936739460359,-0.62323572998035,-0.6216424435156532,-0.23751313237158744,-0.6175890523145314,0.7024169794854324,0.8370482975501229,1.0,0.7054236044470583,0.5641208115085922,-0.7503083615372682
-0.6915050937978797,-0.6902620300242096,-0.6903726636129212,-0.688865965583818,-0.2526865090824451,-0.6861467481948655,0.6498803502288194,0.7615200405775443,0.7054236044470583,1.0,0.7643939190930464,-0.7706342115300245
-0.46345788035222435,-0.4628949434415564,-0.4609083602344943,-0.4599663104044866,-0.09644461055856365,-0.4607980895519976,0.3402746446647894,0.5686669982729659,0.5641208115085922,0.7643939190930464,1.0,-0.4942735502651641
0.8048019963311043,0.8036807703652175,0.8046717977394807,0.8038496792439868,0.3186032107756879,0.7989060215066366,-0.8121167253693997,-0.8320723299515359,-0.7503083615372682,-0.7706342115300245,-0.4942735502651641,1.0
