open,high,low,close,volume,market_cap,foreign,ndq,s&p,kosdaq,kospi,base rate
1.0,0.9993423402803042,0.9994029560793962,0.9986333163550845,0.03569668364142634,0.9981167636881787,-0.26802845903176253,0.769290978317515,0.7132715311101874,0.6758062282005547,0.5623188336285536,-0.8199824930620202
0.9993423402803042,1.0,0.9992939219276993,0.9994504824442182,0.04546306250633791,0.9988493969649255,-0.26810361941642635,0.7692640972351774,0.7127075445368966,0.6725626654496819,0.5575165571563929,-0.8195685245955414
0.9994029560793962,0.9992939219276993,1.0,0.9993710566594857,0.025745943704200542,0.9988964131777954,-0.2667697410123388,0.7703031083338941,0.7145233973558384,0.6784004455661287,0.5667890718501606,-0.8211986154751051
0.9986333163550845,0.9994504824442182,0.9993710566594857,1.0,0.03535478874436306,0.9994436516094359,-0.2671934879492527,0.7701290714569423,0.7135924502397011,0.6747971763364211,0.5611462176365982,-0.8207233405403938
0.03569668364142634,0.04546306250633791,0.025745943704200542,0.03535478874436306,1.0,0.03135220974914429,-0.10985204400563345,-0.057118642424695776,-0.058751512484939095,-0.10296234618592928,-0.08430214276534866,0.07468199171451592
0.9981167636881787,0.9988493969649255,0.9988964131777954,0.9994436516094359,0.03135220974914429,1.0,-0.2653977883730854,0.7748978990479434,0.7196009848584233,0.6823806048951351,0.5630661084568352,-0.83058059190186
-0.26802845903176253,-0.26810361941642635,-0.2667697410123388,-0.2671934879492527,-0.10985204400563345,-0.2653977883730854,1.0,-0.07850128689002064,-0.14078113118688262,-0.120143776466262,0.14764243174709973,0.22911932156872652
0.769290978317515,0.7692640972351774,0.7703031083338941,0.7701290714569423,-0.057118642424695776,0.7748978990479434,-0.07850128689002064,1.0,0.8370482975501229,0.7615200405775443,0.5686669982729659,-0.8320723299515359
0.7132715311101874,0.7127075445368966,0.7145233973558384,0.7135924502397011,-0.058751512484939095,0.7196009848584233,-0.14078113118688262,0.8370482975501229,1.0,0.7054236044470583,0.5641208115085922,-0.7503083615372682
0.6758062282005547,0.6725626654496819,0.6784004455661287,0.6747971763364211,-0.10296234618592928,0.6823806048951351,-0.120143776466262,0.7615200405775443,0.7054236044470583,1.0,0.7643939190930464,-0.7706342115300245
0.5623188336285536,0.5575165571563929,0.5667890718501606,0.5611462176365982,-0.08430214276534866,0.5630661084568352,0.14764243174709973,0.5686669982729659,0.5641208115085922,0.7643939190930464,1.0,-0.4942735502651641
-0.8199824930620202,-0.8195685245955414,-0.8211986154751051,-0.8207233405403938,0.07468199171451592,-0.83058059190186,0.22911932156872652,-0.8320723299515359,-0.7503083615372682,-0.7706342115300245,-0.4942735502651641,1.0
